label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20
no_move,0.15043064951896667,0.21454942226409912,0.2548229694366455,0.2402483969926834,0.1927783191204071,0.2367732673883438,0.27369633316993713,0.2940309941768646,0.30883899331092834,0.18481725454330444,0.19203287363052368,0.2009468376636505,0.20368683338165283,0.1344987154006958,0.15785828232765198,0.18324488401412964,0.19049304723739624,0.09048110991716385,0.13000603020191193,0.15831783413887024,0.1669321060180664,1.0412932634353638,0.996184229850769,0.9084324836730957,0.8326913118362427,0.7862610220909119,0.757594883441925,0.642507791519165,0.5796579122543335,0.5243181586265564,0.7487803101539612,0.6046929359436035,0.5301496386528015,0.47057077288627625,0.7731419801712036,0.6750436425209045,0.7595935463905334,0.8263465166091919,0.8218119740486145,0.787695050239563,0.8523828983306885,0.906391978263855
no_move,0.15498767793178558,0.22118332982063293,0.2635040879249573,0.24945372343063354,0.20303328335285187,0.23931162059307098,0.27608340978622437,0.29645025730133057,0.31066739559173584,0.18829765915870667,0.19868552684783936,0.20764786005020142,0.20957624912261963,0.1393008530139923,0.16359026730060577,0.19014659523963928,0.1993512362241745,0.09817077964544296,0.13992947340011597,0.17060714960098267,0.18072053790092468,1.0407636165618896,0.9960778951644897,0.9022249579429626,0.8282742500305176,0.7875802516937256,0.7529045939445496,0.6430949568748474,0.5786423087120056,0.5224491357803345,0.7472732663154602,0.607986569404602,0.5290932655334473,0.4661868214607239,0.773489773273468,0.6868476867675781,0.7694689631462097,0.8358022570610046,0.8215994834899902,0.7887586355209351,0.8519794940948486,0.9065477252006531
no_move,0.14292554557323456,0.20867501199245453,0.25236156582832336,0.2423098087310791,0.19639037549495697,0.22361694276332855,0.26194098591804504,0.2834412455558777,0.30020660161972046,0.17300404608249664,0.18203675746917725,0.1904340237379074,0.1932447999715805,0.12545204162597656,0.15810874104499817,0.18217754364013672,0.18798691034317017,0.0853937491774559,0.13126879930496216,0.16081218421459198,0.17144981026649475,1.0500023365020752,1.0018198490142822,0.9071958661079407,0.8299989104270935,0.7946717143058777,0.7655600905418396,0.6521211266517639,0.5873460173606873,0.5321555137634277,0.7592487931251526,0.6221833229064941,0.5396749973297119,0.4743906557559967,0.783008873462677,0.7231141328811646,0.8101407289505005,0.8764630556106567,0.8272674679756165,0.8088706731796265,0.8690440058708191,0.9188590049743652
no_move,0.14152760803699493,0.20442356169223785,0.24990281462669373,0.23903058469295502,0.19226151704788208,0.21755185723304749,0.2541666030883789,0.2744176685810089,0.29035428166389465,0.16644489765167236,0.17311488091945648,0.18027089536190033,0.18218781054019928,0.11960296332836151,0.15258219838142395,0.17786823213100433,0.18412137031555176,0.08014984428882599,0.1262630820274353,0.15712381899356842,0.16726849973201752,1.0555115938186646,1.0097243785858154,0.9148560762405396,0.8386765718460083,0.8001756072044373,0.7696879506111145,0.6569231152534485,0.590786874294281,0.5342284440994263,0.7652372717857361,0.6256067752838135,0.5427073240280151,0.47860702872276306,0.7908424139022827,0.7302730083465576,0.8156065344810486,0.8817405700683594,0.8365377187728882,0.8131255507469177,0.8757138848304749,0.9292873740196228
no_move,0.1236979067325592,0.18297310173511505,0.21822428703308105,0.18645897507667542,0.13409742712974548,0.19525080919265747,0.22348886728286743,0.2395256757736206,0.25133150815963745,0.14579951763153076,0.1510293036699295,0.15632693469524384,0.15735767781734467,0.09940345585346222,0.1180635541677475,0.13937225937843323,0.14379535615444183,0.056712329387664795,0.08066955953836441,0.10735304653644562,0.1165134534239769,1.0432202816009521,0.9837634563446045,0.887121856212616,0.8158164024353027,0.7824534177780151,0.7485960721969604,0.6388793587684631,0.5724524855613708,0.5169149041175842,0.7530516386032104,0.6198311448097229,0.5388287305831909,0.4755234718322754,0.7871028184890747,0.7307575941085815,0.8039118647575378,0.859021782875061,0.8385939598083496,0.7960277795791626,0.8482320308685303,0.8951466679573059
no_move,0.12386710941791534,0.18797020614147186,0.21795034408569336,0.19125911593437195,0.14507733285427094,0.19124536216259003,0.20135509967803955,0.20194460451602936,0.1998445689678192,0.14341981709003448,0.15192295610904694,0.15793679654598236,0.159941166639328,0.09651213884353638,0.11240081489086151,0.134991854429245,0.14302688837051392,0.052500613033771515,0.07955141365528107,0.1103450134396553,0.1248566061258316,1.0631749629974365,1.0045405626296997,0.9116799831390381,0.8444466590881348,0.8046871423721313,0.7683529853820801,0.6537518501281738,0.5828100442886353,0.5233060121536255,0.772469162940979,0.6413201689720154,0.5577324628829956,0.4925687909126282,0.8048918843269348,0.7430813908576965,0.8218418955802917,0.8840908408164978,0.8562116622924805,0.8127931952476501,0.8665014505386353,0.918206512928009
no_move,0.09033721685409546,0.15321657061576843,0.19046834111213684,0.15964430570602417,0.10705569386482239,0.1646493673324585,0.17236840724945068,0.17147234082221985,0.16885918378829956,0.11780571192502975,0.1274430900812149,0.13406160473823547,0.13656041026115417,0.07254113256931305,0.09435538947582245,0.1122579574584961,0.11582298576831818,0.028991833329200745,0.059937335550785065,0.08347924053668976,0.09032975137233734,1.051194429397583,0.994788646697998,0.8987433910369873,0.8281480669975281,0.7912411689758301,0.7616449594497681,0.647420346736908,0.5776075124740601,0.5169563293457031,0.767273485660553,0.6367665529251099,0.5530084371566772,0.48527127504348755,0.7986786365509033,0.7343167662620544,0.8088710904121399,0.8676004409790039,0.8481283187866211,0.8077332377433777,0.8646565079689026,0.9160161018371582
no_move,0.1201818510890007,0.18014182150363922,0.2136135995388031,0.18387740850448608,0.13605132699012756,0.1865525245666504,0.19631540775299072,0.19770875573158264,0.19546851515769958,0.13949212431907654,0.14867107570171356,0.15586267411708832,0.15786923468112946,0.09408009052276611,0.11730361729860306,0.1385897845029831,0.14471746981143951,0.051255494356155396,0.0813506543636322,0.1084102988243103,0.11836981773376465,1.0542150735855103,0.9966232776641846,0.9036286473274231,0.8377763628959656,0.7998284697532654,0.7651433944702148,0.6538350582122803,0.5838467478752136,0.5241228342056274,0.7684386968612671,0.6406556963920593,0.5587922930717468,0.49230459332466125,0.7989633679389954,0.7418515682220459,0.8254444003105164,0.8865352272987366,0.8476576805114746,0.8086816668510437,0.8667119145393372,0.9171528220176697
no_move,0.11646302044391632,0.1760803461074829,0.21248027682304382,0.18985217809677124,0.14302094280719757,0.18407042324543,0.19943895936012268,0.20576104521751404,0.20763760805130005,0.13592447340488434,0.14699901640415192,0.15296721458435059,0.15391825139522552,0.08901562541723251,0.11159259080886841,0.13264261186122894,0.13899299502372742,0.0456438809633255,0.08096305280923843,0.1105857565999031,0.12274251133203506,1.0611933469772339,1.0103363990783691,0.9153934717178345,0.843392014503479,0.8030862808227539,0.7721005082130432,0.6559498906135559,0.5846750736236572,0.5252527594566345,0.7734841704368591,0.6423925161361694,0.5581414699554443,0.49337559938430786,0.8009016513824463,0.744648814201355,0.8216934204101562,0.8815076351165771,0.8454952239990234,0.817370593547821,0.8757951259613037,0.9264702200889587
no_move,0.11927463859319687,0.18160921335220337,0.21749503910541534,0.1903853863477707,0.14250576496124268,0.18803124129772186,0.20830237865447998,0.21657969057559967,0.21974751353263855,0.13990028202533722,0.15000201761722565,0.15635836124420166,0.15801453590393066,0.09364975243806839,0.11922797560691833,0.1410757154226303,0.14748123288154602,0.05141700804233551,0.08909603953361511,0.11710864305496216,0.1266421675682068,1.0660300254821777,1.0132976770401,0.9139712452888489,0.8406052589416504,0.8034345507621765,0.7751742601394653,0.6603360176086426,0.5878519415855408,0.5285922288894653,0.775800347328186,0.6445518136024475,0.5586034059524536,0.49332451820373535,0.8040090799331665,0.7511849403381348,0.8265596628189087,0.8849053382873535,0.8495023846626282,0.8215769529342651,0.8756087422370911,0.9223728179931641
no_move,0.14081989228725433,0.19765813648700714,0.23636507987976074,0.21038536727428436,0.1621839851140976,0.2078537940979004,0.23012754321098328,0.24182629585266113,0.2500702738761902,0.15889273583889008,0.16497333347797394,0.17098984122276306,0.17412026226520538,0.11375708132982254,0.14412108063697815,0.16373394429683685,0.1675775647163391,0.07366172969341278,0.10970211774110794,0.13853615522384644,0.1499430239200592,1.0585986375808716,1.0054972171783447,0.9137206673622131,0.8442395925521851,0.8072046637535095,0.7702513337135315,0.6590613126754761,0.5902603268623352,0.5321783423423767,0.7710511684417725,0.6382550001144409,0.5576987862586975,0.4941183626651764,0.7992046475410461,0.7543304562568665,0.8331167101860046,0.8920975923538208,0.845607340335846,0.8225826621055603,0.8809035420417786,0.930756688117981
no_move,0.1324019730091095,0.19181647896766663,0.2318502962589264,0.20748624205589294,0.15733841061592102,0.2029849886894226,0.22969043254852295,0.24422204494476318,0.2543821930885315,0.1535068154335022,0.16191431879997253,0.16834895312786102,0.1699472814798355,0.10738308727741241,0.13550952076911926,0.15638467669487,0.1602911800146103,0.06638478487730026,0.10510751605033875,0.13351821899414062,0.14246204495429993,1.0570870637893677,1.0051496028900146,0.9094429016113281,0.8385496139526367,0.8050042390823364,0.7684934139251709,0.657011866569519,0.5897325277328491,0.5336529016494751,0.7690690755844116,0.6377459764480591,0.5574326515197754,0.4951341152191162,0.7971401810646057,0.7495030164718628,0.8283416032791138,0.8861404657363892,0.8425853252410889,0.8178300261497498,0.877678394317627,0.9272964596748352
,0.11980172246694565,0.17709465324878693,0.21158793568611145,0.18583904206752777,0.13853460550308228,0.18317924439907074,0.2004680335521698,0.20729239284992218,0.21123340725898743,0.13528792560100555,0.14240749180316925,0.14883127808570862,0.1509842723608017,0.08945523202419281,0.11335726082324982,0.1374669373035431,0.14488442242145538,0.04783327877521515,0.0842246487736702,0.11527442932128906,0.12852519750595093,1.066812515258789,1.012858510017395,0.9154551029205322,0.8413151502609253,0.8010573983192444,0.7777575850486755,0.6589155197143555,0.5879603624343872,0.5281010866165161,0.779795229434967,0.6442462801933289,0.5606318712234497,0.4949507713317871,0.8075562119483948,0.7495367527008057,0.8252114057540894,0.885016679763794,0.8527332544326782,0.8253633975982666,0.8814972639083862,0.931142270565033
no_move,0.11292677372694016,0.17580296099185944,0.21148177981376648,0.18193015456199646,0.13426600396633148,0.17932863533496857,0.18881934881210327,0.18885231018066406,0.1846330761909485,0.13098031282424927,0.14270633459091187,0.1497170478105545,0.1513838917016983,0.08472783863544464,0.10900091379880905,0.13113868236541748,0.1377798467874527,0.04173982888460159,0.07671372592449188,0.10730800777673721,0.12022894620895386,1.0615105628967285,1.002981424331665,0.9070733785629272,0.8390037417411804,0.80133455991745,0.7667663097381592,0.6540603637695312,0.5820712447166443,0.5221186280250549,0.7701045870780945,0.6404094696044922,0.5572714805603027,0.49285265803337097,0.7999831438064575,0.7455639243125916,0.8234078884124756,0.8823812007904053,0.8480871319770813,0.8135707974433899,0.8694681525230408,0.9193172454833984
no_move,0.1105407327413559,0.17135554552078247,0.2083473950624466,0.18051265180110931,0.13048772513866425,0.1750880777835846,0.18384788930416107,0.18249915540218353,0.17772892117500305,0.12686315178871155,0.13716666400432587,0.14380818605422974,0.14522439241409302,0.08098100125789642,0.10490985959768295,0.12667584419250488,0.13262198865413666,0.039274685084819794,0.07767895609140396,0.10825192928314209,0.12130287289619446,1.0662596225738525,1.0105609893798828,0.911481499671936,0.8409734964370728,0.8090775012969971,0.7744801044464111,0.6622200012207031,0.5929715037345886,0.5329625606536865,0.775982677936554,0.648383378982544,0.5663803815841675,0.5022780895233154,0.8038620948791504,0.7497996091842651,0.8247078657150269,0.8827224969863892,0.8493399620056152,0.8232061862945557,0.8806524276733398,0.9314254522323608
no_move,0.13568735122680664,0.1936034858226776,0.2270292192697525,0.2012104094028473,0.15359236299991608,0.1910431683063507,0.1992822289466858,0.2004615068435669,0.19700713455677032,0.1435777246952057,0.15033996105194092,0.1569208800792694,0.15724121034145355,0.09906771034002304,0.1305081993341446,0.15344662964344025,0.158507838845253,0.059052832424640656,0.10130055248737335,0.12989775836467743,0.1394287645816803,1.0637134313583374,1.005589485168457,0.9085259437561035,0.8403405547142029,0.8019466400146484,0.7711962461471558,0.6582068204879761,0.5886116623878479,0.5287556648254395,0.7736359238624573,0.6420432329177856,0.5605251789093018,0.49553152918815613,0.8017622828483582,0.7500035166740417,0.8319538235664368,0.8903651833534241,0.8476778268814087,0.8248102068901062,0.8833958506584167,0.9300854802131653
no_move,0.11705049127340317,0.17769217491149902,0.21265114843845367,0.18753506243228912,0.13996674120426178,0.1780611127614975,0.18689559400081635,0.18595269322395325,0.1810932755470276,0.13048435747623444,0.1405959576368332,0.14598572254180908,0.14620253443717957,0.08504244685173035,0.10926975309848785,0.13134896755218506,0.1378975361585617,0.04388482868671417,0.08300881832838058,0.11506980657577515,0.12967908382415771,1.0692787170410156,1.014096736907959,0.9159300923347473,0.8434172868728638,0.802149772644043,0.7752428650856018,0.662014365196228,0.5924906134605408,0.5327047109603882,0.7754764556884766,0.645456075668335,0.5631652474403381,0.49870988726615906,0.8031601309776306,0.74940425157547,0.824712336063385,0.8818446397781372,0.8492805361747742,0.8243917226791382,0.8812073469161987,0.930528461933136
no_move,0.13428311049938202,0.19577442109584808,0.2340860813856125,0.21256935596466064,0.1651671677827835,0.19737622141838074,0.2091730833053589,0.2104576826095581,0.2076144814491272,0.150400310754776,0.1588250696659088,0.16675935685634613,0.1691819429397583,0.10631208121776581,0.13961921632289886,0.16119889914989471,0.1656380295753479,0.06715575605630875,0.10998904705047607,0.13759945333003998,0.14689922332763672,1.0622496604919434,1.010313868522644,0.9175307750701904,0.8428254723548889,0.7981322407722473,0.7761163711547852,0.6611690521240234,0.5917112827301025,0.5306479930877686,0.7753811478614807,0.6422523260116577,0.559788703918457,0.4929332435131073,0.8012133240699768,0.7446736693382263,0.8260241150856018,0.885323166847229,0.8454745411872864,0.8200826644897461,0.878300130367279,0.9260168075561523
no_move,0.17082947492599487,0.23434099555015564,0.273849755525589,0.2569829821586609,0.2120053619146347,0.2451731562614441,0.2650194466114044,0.27225595712661743,0.2783937156200409,0.19658534228801727,0.21445906162261963,0.22400501370429993,0.23043754696846008,0.14962776005268097,0.18103410303592682,0.20049673318862915,0.2078043818473816,0.10631747543811798,0.14472825825214386,0.17201295495033264,0.18250425159931183,1.077514410018921,1.0309340953826904,0.9468560218811035,0.8757653832435608,0.8276985883712769,0.7902712225914001,0.6774221062660217,0.6052286028862,0.5445624589920044,0.7895581722259521,0.6586249470710754,0.5706851482391357,0.5020779967308044,0.815426230430603,0.7703502178192139,0.8498807549476624,0.9128369092941284,0.8604152202606201,0.8344550132751465,0.8948925733566284,0.9486855864524841
no_move,0.16546864807605743,0.2276066243648529,0.2669181227684021,0.24448604881763458,0.19917981326580048,0.2342170625925064,0.25657784938812256,0.27045270800590515,0.27921783924102783,0.1882462501525879,0.20395685732364655,0.21342837810516357,0.21570496261119843,0.1430688053369522,0.1738491654396057,0.19397269189357758,0.19732531905174255,0.10075106471776962,0.13993790745735168,0.16914266347885132,0.17884106934070587,1.0632926225662231,1.0111736059188843,0.91985684633255,0.8473653793334961,0.8032186627388,0.7772971987724304,0.6646707057952881,0.5959033370018005,0.5391864776611328,0.7767103910446167,0.6433497071266174,0.5603775978088379,0.4956572949886322,0.8014940023422241,0.7465582489967346,0.8307109475135803,0.8910808563232422,0.8449530601501465,0.8109610676765442,0.8713430762290955,0.92287677526474
no_move,0.15524277091026306,0.21869142353534698,0.2590523064136505,0.24450743198394775,0.19976626336574554,0.22896918654441833,0.25702759623527527,0.27124786376953125,0.28016170859336853,0.18104054033756256,0.19527402520179749,0.20445862412452698,0.2083406299352646,0.13504861295223236,0.16421757638454437,0.1850346475839615,0.1902819573879242,0.09409096837043762,0.132013201713562,0.16179032623767853,0.1747407168149948,1.0738273859024048,1.0252798795700073,0.9359750747680664,0.8647763729095459,0.8250361084938049,0.7846101522445679,0.6729645729064941,0.6052272915840149,0.5475237965583801,0.7822117805480957,0.6523228287696838,0.5705807209014893,0.5093039274215698,0.8078183531761169,0.7676803469657898,0.8430846929550171,0.9035674929618835,0.8525382876396179,0.8316134810447693,0.8886991739273071,0.9426905512809753
no_move,0.16112452745437622,0.22255823016166687,0.2669585347175598,0.24680304527282715,0.1995391547679901,0.2374042421579361,0.2630229890346527,0.2779611051082611,0.2872130274772644,0.18891729414463043,0.19964611530303955,0.20853663980960846,0.21072562038898468,0.14425747096538544,0.1793847382068634,0.20203889906406403,0.205911785364151,0.1050400361418724,0.15012650191783905,0.17639610171318054,0.1823958307504654,1.0639607906341553,1.0171678066253662,0.9235586524009705,0.8483325839042664,0.8069996237754822,0.778551459312439,0.6674573421478271,0.6005468368530273,0.5434155464172363,0.7759170532226562,0.6426680684089661,0.5605028867721558,0.4968147873878479,0.8003820180892944,0.7594833374023438,0.8369556069374084,0.8921760320663452,0.8423438668251038,0.8264599442481995,0.8852369785308838,0.9315491914749146
no_move,0.16610069572925568,0.22918324172496796,0.2751215100288391,0.2654733657836914,0.2216850072145462,0.24961557984352112,0.280379980802536,0.2948547899723053,0.3047289252281189,0.20006482303142548,0.20900540053844452,0.21711257100105286,0.22054575383663177,0.15380722284317017,0.1909160017967224,0.21390573680400848,0.21885716915130615,0.11359376460313797,0.1567458063364029,0.18618853390216827,0.19731555879116058,1.0697078704833984,1.0269222259521484,0.9436780214309692,0.8687957525253296,0.8270210027694702,0.7882110476493835,0.6788653135299683,0.6138591170310974,0.5579098463058472,0.7819806933403015,0.6504433155059814,0.570253312587738,0.508922815322876,0.8051626086235046,0.774308979511261,0.8476241230964661,0.9046666622161865,0.8476871252059937,0.8434441685676575,0.901062548160553,0.9511412382125854
no_move,0.16538190841674805,0.22357217967510223,0.26302146911621094,0.24378831684589386,0.19848471879959106,0.2345588654279709,0.2677774429321289,0.286520391702652,0.2992042899131775,0.18781350553035736,0.197018101811409,0.20364050567150116,0.20381379127502441,0.14306332170963287,0.17480923235416412,0.1945682317018509,0.19569547474384308,0.10352012515068054,0.14337694644927979,0.16979268193244934,0.1760546714067459,1.0680359601974487,1.0181161165237427,0.9248905181884766,0.851070761680603,0.8081263899803162,0.7859234809875488,0.6737712621688843,0.608365535736084,0.5530422329902649,0.784360408782959,0.6463340520858765,0.5666371583938599,0.503976047039032,0.8095772862434387,0.755149245262146,0.8378733992576599,0.8963482975959778,0.8515828847885132,0.8202165365219116,0.8825203776359558,0.9336954355239868
no_move,0.16505320370197296,0.2241668701171875,0.2650994062423706,0.24448779225349426,0.19996504485607147,0.2443532943725586,0.2872489094734192,0.3143347203731537,0.3340795040130615,0.19582802057266235,0.19810862839221954,0.19948166608810425,0.1963304877281189,0.15027733147144318,0.1797918677330017,0.2006738930940628,0.20354780554771423,0.11017819494009018,0.14567089080810547,0.17165455222129822,0.1797948181629181,1.0539190769195557,1.0016624927520752,0.9109518527984619,0.8352394104003906,0.7919431328773499,0.7743049263954163,0.6756413578987122,0.6145635843276978,0.5630813837051392,0.7684193253517151,0.6323659420013428,0.5525383949279785,0.4892781674861908,0.7951928973197937,0.74155592918396,0.8193795084953308,0.8760433197021484,0.8398637771606445,0.807306170463562,0.8650699257850647,0.9147417545318604
no_move,0.1488424390554428,0.20925796031951904,0.24956433475017548,0.23288102447986603,0.18730798363685608,0.22759419679641724,0.27050092816352844,0.2964216470718384,0.31545186042785645,0.1775921881198883,0.18195831775665283,0.1864589899778366,0.1847558468580246,0.13129761815071106,0.1603134274482727,0.18373629450798035,0.1879688948392868,0.09166651219129562,0.13219940662384033,0.15922102332115173,0.16725526750087738,1.0583107471466064,1.00896155834198,0.9158040285110474,0.839623749256134,0.8001291751861572,0.7814218997955322,0.6785669922828674,0.6193453669548035,0.5684779286384583,0.7736706733703613,0.6394418478012085,0.5610361695289612,0.49865221977233887,0.7976559400558472,0.7507966756820679,0.8302936553955078,0.8892116546630859,0.8404754400253296,0.8174280524253845,0.8779860734939575,0.9289734363555908
